Close,High,Low,Open,Volume
947.25,947.5,946.7000122070312,946.8499755859375,27242
946.1500244140625,947.3499755859375,946.1500244140625,947.25,38032
945.3499755859375,946.5999755859375,945.3499755859375,946.4000244140625,98134
945.5999755859375,945.7999877929688,944.0999755859375,945.5,147284
947.4000244140625,947.4500122070312,945.4000244140625,945.5499877929688,130092
945.9000244140625,948.0,945.6500244140625,947.3499755859375,408417
945.5,946.0,945.2999877929688,945.8499755859375,38184
946.6500244140625,947.3499755859375,945.2999877929688,945.4500122070312,131073
946.7999877929688,947.7000122070312,946.5,946.6500244140625,155032
947.2999877929688,947.5,946.5,946.5,43820
948.3499755859375,949.0,947.2999877929688,947.5,156183
947.2999877929688,948.7000122070312,947.25,948.0999755859375,104045
947.0,947.7999877929688,945.2000122070312,947.4500122070312,216622
946.25,947.0,945.5499877929688,947.0,87725
947.0499877929688,947.4000244140625,946.0999755859375,946.2999877929688,134960
947.6500244140625,947.9500122070312,946.6500244140625,947.0,47999
947.9500122070312,947.9500122070312,947.1500244140625,947.7000122070312,45966
947.9500122070312,948.1500244140625,947.4000244140625,947.6500244140625,47950
948.2000122070312,948.4500122070312,947.5499877929688,947.9000244140625,48949
949.75,950.0,947.8499755859375,948.2000122070312,267494
950.0,950.0,949.3499755859375,950.0,79830
951.5999755859375,952.2999877929688,950.0,950.0,306460
951.8499755859375,952.4000244140625,951.1500244140625,951.9500122070312,165556
952.0,952.0999755859375,951.4000244140625,951.5999755859375,62242
953.0,953.2999877929688,951.2000122070312,952.0,359725
952.4500122070312,953.4000244140625,952.3499755859375,953.0,115488
951.7000122070312,953.1500244140625,951.7000122070312,952.4500122070312,148570
949.2999877929688,951.5999755859375,948.9000244140625,951.3499755859375,384819
950.5,950.5,948.1500244140625,949.2999877929688,323885
951.5,951.7999877929688,950.2999877929688,950.75,120904
950.75,952.7000122070312,950.75,951.5,112532
949.5999755859375,951.1500244140625,949.5,950.75,126124
951.6500244140625,951.75,949.6500244140625,949.75,120884
952.2000122070312,952.7999877929688,951.4000244140625,951.6500244140625,305912
952.2000122070312,952.8499755859375,952.0,952.3499755859375,138244
951.2000122070312,952.4500122070312,951.2000122070312,952.25,120151
951.4000244140625,951.9000244140625,951.2000122070312,951.3499755859375,47679
950.5,951.4000244140625,950.4000244140625,951.2999877929688,70608
950.5499877929688,950.75,949.8499755859375,950.75,112972
950.8499755859375,951.0,950.2999877929688,950.6500244140625,122663
950.3499755859375,950.8499755859375,950.0499877929688,950.7999877929688,83668
950.2999877929688,950.7000122070312,950.2000122070312,950.5,70734
950.0,950.9500122070312,949.9000244140625,950.3499755859375,145716
950.4500122070312,950.4500122070312,949.4000244140625,949.9000244140625,136865
950.9500122070312,951.0999755859375,950.2000122070312,950.25,149616
951.1500244140625,951.5999755859375,950.7000122070312,950.9500122070312,254126
948.4500122070312,951.2999877929688,948.2000122070312,951.0,316669
949.0,950.0,947.9500122070312,948.4000244140625,444891
945.8499755859375,952.0499877929688,945.5,952.0,0
946.7000122070312,946.9000244140625,945.0,945.4000244140625,152696
945.5,946.6500244140625,944.5,946.5499877929688,155976
944.25,945.4500122070312,944.0,945.2000122070312,120342
945.0,945.0,943.75,944.25,82391
945.7000122070312,945.7000122070312,944.0499877929688,944.8499755859375,81051
944.0,945.7000122070312,943.1500244140625,945.7000122070312,234472
944.4000244140625,945.5499877929688,943.4000244140625,944.0499877929688,95867
943.7999877929688,944.8499755859375,943.5999755859375,944.4000244140625,102855
945.5999755859375,946.5,943.7999877929688,944.1500244140625,113201
946.5499877929688,947.0,945.5499877929688,945.5999755859375,115018
945.5999755859375,946.6500244140625,945.5,946.5999755859375,76936
944.2999877929688,945.2000122070312,944.0,945.2000122070312,399016
945.4000244140625,945.5,944.0,944.2999877929688,191822
946.7999877929688,946.9000244140625,945.1500244140625,945.4500122070312,104769
946.2999877929688,946.9000244140625,945.0499877929688,946.7999877929688,75772
945.2000122070312,946.2999877929688,945.0499877929688,946.2999877929688,34366
944.2999877929688,945.8499755859375,944.2999877929688,945.8499755859375,74586
945.0499877929688,945.5,944.0999755859375,944.2999877929688,63168
945.8499755859375,946.0,945.0,945.4000244140625,57515
949.5,949.7000122070312,945.7000122070312,945.7000122070312,191913
948.0,950.0499877929688,948.0,949.5,418967
946.4500122070312,948.0499877929688,946.0999755859375,948.0499877929688,162459
947.4000244140625,947.8499755859375,945.5,946.4500122070312,98791
946.5999755859375,947.2000122070312,946.5,947.2000122070312,43637
947.2999877929688,948.1500244140625,946.5999755859375,946.5999755859375,72968
947.3499755859375,947.5,945.8499755859375,947.2999877929688,52733
943.75,947.7000122070312,943.5999755859375,947.3499755859375,477076
942.5,945.0499877929688,941.75,943.75,209855
942.5999755859375,943.9000244140625,942.1500244140625,942.5,121811
942.3499755859375,942.9500122070312,942.0999755859375,942.5499877929688,54205
942.75,943.0,942.2999877929688,942.3499755859375,45750
942.7999877929688,943.7000122070312,942.75,942.75,104370
944.5,944.5,942.5499877929688,942.7999877929688,100179
943.2999877929688,944.5499877929688,942.7999877929688,944.5499877929688,90239
943.5999755859375,943.8499755859375,942.8499755859375,943.0999755859375,35585
945.2000122070312,945.4000244140625,942.7000122070312,943.5,69426
945.5,945.5,944.2999877929688,945.2000122070312,72262
944.3499755859375,945.9000244140625,944.2999877929688,945.75,39950
944.0999755859375,944.3499755859375,943.5499877929688,944.3499755859375,40120
943.9500122070312,944.2000122070312,943.5999755859375,944.0999755859375,24440
945.7999877929688,945.8499755859375,943.2999877929688,943.9500122070312,71027
945.2000122070312,946.5,945.0,945.7999877929688,117622
943.0,945.0999755859375,942.5,945.0999755859375,408811
943.1500244140625,943.9500122070312,942.5,942.9000244140625,201057
943.3499755859375,944.0,942.5,943.4500122070312,86941
943.2000122070312,944.6500244140625,943.0,943.4000244140625,77357
942.5,943.5999755859375,942.5,943.2000122070312,48900
943.0,943.25,942.0999755859375,942.6500244140625,99954
943.5999755859375,943.5999755859375,941.5,943.0999755859375,229056
954.9000244140625,954.9000244140625,942.9000244140625,943.5499877929688,1220383
948.4000244140625,955.6500244140625,944.7999877929688,955.0499877929688,1369849
951.3499755859375,953.0999755859375,947.4500122070312,948.4500122070312,728913
956.7000122070312,958.4000244140625,948.5,951.1500244140625,1641576
953.7000122070312,958.4500122070312,953.0499877929688,957.0,766845
955.3499755859375,956.7000122070312,952.1500244140625,953.7000122070312,471600
956.9000244140625,958.5,954.8499755859375,955.0,405815
954.1500244140625,956.7999877929688,953.5999755859375,956.6500244140625,228036
955.25,955.5999755859375,953.4000244140625,954.25,157202
954.2000122070312,955.5,950.9000244140625,955.5,326012
953.9000244140625,954.5999755859375,952.8499755859375,954.2000122070312,155129
953.5,954.4500122070312,952.5,954.25,219392
957.75,958.5,953.3499755859375,953.6500244140625,389626
956.75,958.4000244140625,956.0499877929688,957.7999877929688,291579
956.9500122070312,957.7999877929688,955.5499877929688,956.9000244140625,211609
957.5,958.0,956.5,956.8499755859375,195600
956.2000122070312,957.9000244140625,956.0499877929688,957.5499877929688,208619
955.6500244140625,957.1500244140625,954.0,956.2000122070312,335392
957.9500122070312,958.0,955.4000244140625,955.5999755859375,199594
958.4500122070312,958.9000244140625,957.0999755859375,958.0,596847
958.4500122070312,959.0,957.7000122070312,958.4500122070312,481539
958.5,958.8499755859375,957.7999877929688,958.5999755859375,452124
956.8499755859375,958.6500244140625,956.4500122070312,958.5,435011
956.9000244140625,957.7000122070312,955.75,956.9500122070312,485462
954.5999755859375,957.5999755859375,954.1500244140625,957.0999755859375,466200
968.0,968.25,962.7999877929688,966.5,0
970.0,971.0499877929688,966.0999755859375,967.9000244140625,858512
967.4000244140625,970.6500244140625,967.2000122070312,970.4000244140625,484991
966.25,968.1500244140625,966.0,967.5999755859375,353326
965.75,966.6500244140625,964.0,966.3499755859375,817797
964.6500244140625,966.2999877929688,964.2000122070312,965.75,411341
963.5499877929688,964.75,962.5999755859375,964.7000122070312,411667
964.25,965.25,962.5,963.5,606368
963.7000122070312,964.5,962.8499755859375,964.25,284162
962.7999877929688,964.3499755859375,962.5,963.6500244140625,286385
961.4500122070312,963.0999755859375,961.0999755859375,962.7000122070312,362971
960.7999877929688,961.9000244140625,959.9500122070312,961.6500244140625,400130
962.0999755859375,962.9500122070312,960.7000122070312,961.2000122070312,359180
962.8499755859375,963.6500244140625,962.1500244140625,962.2000122070312,331162
963.7999877929688,963.9000244140625,962.25,962.8499755859375,218154
961.7000122070312,963.8499755859375,961.0999755859375,963.8499755859375,438545
962.3499755859375,962.8499755859375,961.0999755859375,961.7000122070312,282866
965.0499877929688,965.2000122070312,962.25,962.3499755859375,397292
964.9500122070312,965.5999755859375,964.5,965.0,252001
964.7000122070312,965.7000122070312,964.25,964.7999877929688,110571
964.0499877929688,964.75,963.2999877929688,964.7000122070312,172730
963.7000122070312,964.9000244140625,963.4000244140625,964.0999755859375,135842
961.5999755859375,964.2000122070312,961.5,963.6500244140625,168686
960.3499755859375,961.8499755859375,960.2999877929688,961.5499877929688,235478
957.75,960.9000244140625,957.4500122070312,960.5999755859375,387654
956.0499877929688,958.75,956.0,957.7000122070312,298896
956.9000244140625,957.7999877929688,956.0,956.0,204803
955.8499755859375,956.7999877929688,955.5,956.4500122070312,236628
955.8499755859375,957.0,955.75,955.8499755859375,132246
955.75,956.5999755859375,955.5499877929688,955.7999877929688,133681
959.2000122070312,959.5,955.5999755859375,955.75,163677
960.0,960.4500122070312,959.0999755859375,959.2000122070312,570772
960.25,960.5499877929688,959.75,960.0999755859375,126863
961.4000244140625,961.75,960.0499877929688,960.0499877929688,181490
960.9000244140625,962.0,960.9000244140625,961.4500122070312,203002
960.4000244140625,961.0499877929688,960.0,961.0,118917
961.2000122070312,961.5499877929688,960.0499877929688,960.4000244140625,240612
961.4500122070312,962.0999755859375,960.0,961.25,249617
960.75,961.7000122070312,960.5,961.6500244140625,104071
961.5999755859375,961.75,960.5999755859375,960.75,154979
962.7999877929688,962.7999877929688,961.5999755859375,961.75,300674
962.75,964.4500122070312,962.75,962.8499755859375,281718
962.7999877929688,963.5,961.8499755859375,962.9000244140625,188629
961.4000244140625,962.8499755859375,961.3499755859375,962.5999755859375,133606
958.7999877929688,961.6500244140625,958.4500122070312,961.4000244140625,276513
959.9500122070312,961.75,958.0,958.5,196492
957.3499755859375,960.2999877929688,957.2000122070312,959.9000244140625,284084
958.0999755859375,958.0999755859375,956.5,957.4500122070312,279996
957.5499877929688,958.9500122070312,957.5,957.7000122070312,180292
959.25,959.5,957.4000244140625,957.5499877929688,169183
957.6500244140625,959.6500244140625,957.5499877929688,959.25,158656
958.25,958.75,956.6500244140625,957.6500244140625,175102
958.7000122070312,959.8499755859375,957.5999755859375,958.25,239784
959.4500122070312,960.25,958.2999877929688,958.75,230408
959.6500244140625,961.0,959.2999877929688,959.4000244140625,269209
959.2000122070312,960.25,958.6500244140625,959.6500244140625,208337
959.9000244140625,960.0499877929688,958.7000122070312,959.2000122070312,231854
959.8499755859375,961.5999755859375,959.2999877929688,959.7999877929688,383517
962.0,962.2999877929688,959.9500122070312,959.9500122070312,318553
962.5999755859375,962.5999755859375,961.5,961.9000244140625,302363
962.1500244140625,963.1500244140625,962.0,962.5,306636
961.0,962.3499755859375,960.9500122070312,962.2000122070312,172730
961.25,961.5,960.5,960.9500122070312,158076
961.1500244140625,961.6500244140625,960.9500122070312,961.3499755859375,157339
962.0999755859375,962.75,961.1500244140625,961.2000122070312,315151
961.7000122070312,962.4000244140625,961.4500122070312,962.25,268932
962.0499877929688,962.7999877929688,961.6500244140625,961.7000122070312,343233
962.2999877929688,962.6500244140625,962.0,962.0499877929688,224275
961.75,962.3499755859375,961.2000122070312,962.3499755859375,440656
961.0499877929688,962.0,960.9000244140625,961.8499755859375,342568
961.5999755859375,961.9500122070312,960.4000244140625,961.0,445117
961.5,961.9000244140625,960.9500122070312,961.5999755859375,381512
960.9500122070312,962.4000244140625,959.2000122070312,961.5499877929688,543899
959.2000122070312,960.8499755859375,958.7999877929688,960.75,349998
960.75,960.75,958.75,959.2000122070312,150194
953.9000244140625,958.5,952.5,958.5,0
951.2000122070312,953.7000122070312,950.25,953.5,240086
953.0,953.0,950.5,951.25,179156
951.5999755859375,953.0499877929688,950.7999877929688,952.9500122070312,106195
949.5499877929688,951.9000244140625,948.7000122070312,951.4500122070312,216833
949.0,950.9000244140625,948.0999755859375,949.2999877929688,135099
948.1500244140625,949.7000122070312,946.4500122070312,949.1500244140625,186415
944.8499755859375,948.3499755859375,944.5499877929688,948.1500244140625,264087
947.0,947.5,944.75,944.9000244140625,121882
946.2999877929688,947.3499755859375,945.2999877929688,947.0,87883
944.7999877929688,946.9500122070312,944.5999755859375,946.2000122070312,80270
945.7000122070312,946.2999877929688,944.25,944.9500122070312,74556
944.7000122070312,946.0,944.0999755859375,945.75,157023
947.75,948.0999755859375,944.7000122070312,944.7000122070312,156463
947.5,948.0499877929688,947.0,947.7999877929688,60857
947.8499755859375,948.0,946.4500122070312,947.2999877929688,60418
948.0999755859375,949.2999877929688,947.0999755859375,947.6500244140625,114836
948.9000244140625,949.5999755859375,948.0999755859375,948.0999755859375,123244
947.0999755859375,949.9500122070312,947.0499877929688,949.0499877929688,110063
946.75,947.75,946.3499755859375,947.0,82050
946.4000244140625,946.9500122070312,946.25,946.7999877929688,67418
947.5999755859375,947.9500122070312,945.6500244140625,946.3499755859375,72488
949.5999755859375,949.7999877929688,947.5999755859375,947.5999755859375,137440
951.4000244140625,951.4500122070312,949.3499755859375,949.3499755859375,209817
952.0999755859375,952.3499755859375,951.0999755859375,951.4000244140625,235710
952.2999877929688,952.5,951.5,952.0499877929688,146583
951.5499877929688,952.4000244140625,951.1500244140625,952.2000122070312,163043
953.5999755859375,953.9000244140625,951.5499877929688,951.5499877929688,181506
953.5,953.9500122070312,953.0499877929688,953.5999755859375,109495
954.0,954.75,952.9000244140625,953.5,204339
951.0,954.5999755859375,950.4500122070312,954.0999755859375,270166
951.7999877929688,952.9500122070312,950.2999877929688,950.9000244140625,310432
952.4500122070312,952.5999755859375,951.2000122070312,951.75,105134
952.4500122070312,953.4500122070312,952.0,952.4000244140625,124425
953.5999755859375,953.7000122070312,952.0,952.5999755859375,126545
953.2000122070312,954.0,952.7999877929688,953.7999877929688,253091
954.5,954.5,952.0,953.2000122070312,268495
953.1500244140625,954.6500244140625,952.8499755859375,954.5,125656
954.2999877929688,954.5,953.1500244140625,953.1500244140625,100635
954.75,955.0,954.2000122070312,954.2999877929688,113403
956.1500244140625,956.25,954.7999877929688,954.8499755859375,156609
956.9500122070312,957.2000122070312,956.0499877929688,956.1500244140625,185449
957.5,958.0,956.5999755859375,956.9500122070312,158521
957.4000244140625,959.1500244140625,956.7999877929688,957.4500122070312,190217
958.6500244140625,958.7999877929688,957.0499877929688,957.3499755859375,133557
959.5499877929688,961.8499755859375,958.5999755859375,958.7999877929688,316000
960.7000122070312,960.9500122070312,959.5,959.8499755859375,242552
961.2000122070312,961.25,960.0,960.75,185755
960.9500122070312,961.8499755859375,960.3499755859375,961.25,169685
961.0,961.7000122070312,960.6500244140625,960.9500122070312,137579
962.0,962.2000122070312,961.0,961.1500244140625,189263
961.5,962.2000122070312,961.2000122070312,961.7000122070312,108056
962.7999877929688,962.7999877929688,961.5,961.7000122070312,172683
963.75,964.4500122070312,962.5499877929688,962.7999877929688,233748
963.9500122070312,964.7999877929688,963.5,963.6500244140625,147101
962.2999877929688,964.0499877929688,962.0,964.0,144532
961.5499877929688,962.3499755859375,960.4000244140625,962.3499755859375,414823
959.9500122070312,962.0999755859375,959.4500122070312,961.5499877929688,330497
960.0499877929688,960.2000122070312,959.0,959.6500244140625,174186
961.25,961.2999877929688,960.0,960.0,200032
962.0499877929688,962.2000122070312,961.25,961.25,260028
961.5499877929688,962.5,961.1500244140625,961.9000244140625,543157
960.9500122070312,961.9500122070312,960.5,961.5999755859375,129633
960.25,961.2000122070312,960.25,960.9500122070312,152604
960.9500122070312,961.0,960.4000244140625,960.5,141536
959.9000244140625,961.0,959.75,961.0,156313
957.8499755859375,959.75,957.5999755859375,959.75,153864
957.5499877929688,959.1500244140625,957.5,958.5,142288
958.0,958.5999755859375,957.5499877929688,957.7999877929688,155874
956.5999755859375,958.0,956.2000122070312,958.0,180797
956.0499877929688,956.8499755859375,955.5499877929688,956.75,185986
956.0,956.75,955.25,956.0499877929688,236724
955.7000122070312,956.6500244140625,955.5499877929688,955.9000244140625,239967
955.0999755859375,956.3499755859375,955.0,955.7000122070312,274777
955.8499755859375,955.8499755859375,954.0499877929688,955.0999755859375,228354
958.0999755859375,962.9500122070312,957.0,960.0,0
957.0999755859375,958.5499877929688,956.5999755859375,957.2999877929688,184746
955.6500244140625,957.0999755859375,954.0999755859375,957.0999755859375,170840
956.0,956.8499755859375,955.5499877929688,955.6500244140625,95522
954.5,956.9000244140625,954.5,956.25,76821
954.25,954.8499755859375,953.6500244140625,954.5,93243
952.6500244140625,954.1500244140625,952.5,954.1500244140625,123623
953.0999755859375,953.2999877929688,952.5499877929688,952.6500244140625,47836
951.9500122070312,953.4000244140625,951.2999877929688,953.0999755859375,90703
952.0,952.5999755859375,951.5499877929688,951.9500122070312,56558
952.5999755859375,953.2000122070312,951.2000122070312,951.6500244140625,54093
952.6500244140625,953.3499755859375,951.7000122070312,952.5999755859375,45195
953.5,953.5,951.7999877929688,952.0,45128
952.2999877929688,953.9500122070312,951.75,953.5,60304
950.4000244140625,952.4000244140625,950.0,952.2000122070312,136724
951.1500244140625,951.5499877929688,950.2999877929688,950.3499755859375,56536
951.0999755859375,951.5499877929688,950.7999877929688,951.0999755859375,28422
950.0,951.2999877929688,949.0999755859375,950.9000244140625,70333
950.7999877929688,951.2999877929688,950.0,950.0,31546
950.4500122070312,950.9000244140625,950.0,950.9000244140625,36134
950.4500122070312,950.9000244140625,950.0,950.4500122070312,35853
950.8499755859375,950.8499755859375,950.0999755859375,950.5,17902
950.9000244140625,951.6500244140625,950.5999755859375,950.8499755859375,62339
951.8499755859375,952.0499877929688,950.5,950.9000244140625,33631
953.0999755859375,953.3499755859375,951.5999755859375,951.8499755859375,75336
953.2000122070312,953.4500122070312,952.7999877929688,953.0,85685
954.7999877929688,954.7999877929688,953.0,953.0999755859375,85229
954.5499877929688,955.2000122070312,954.0,954.7999877929688,181143
955.0499877929688,955.1500244140625,954.0499877929688,954.8499755859375,94543
955.0,955.2000122070312,953.9000244140625,955.0,188331
954.5999755859375,955.25,954.5499877929688,955.0499877929688,47649
954.75,955.0,954.5999755859375,954.6500244140625,23547
953.5,954.9500122070312,953.5,954.7000122070312,29727
953.25,953.7999877929688,952.7999877929688,953.7999877929688,52526
952.9500122070312,953.5,952.5999755859375,953.2000122070312,27538
952.5999755859375,953.5,952.4500122070312,953.2000122070312,32135
952.75,953.1500244140625,952.2999877929688,952.5999755859375,37587
953.5,953.5,952.5999755859375,952.9000244140625,36318
953.5499877929688,954.0,953.2000122070312,953.5,41761
953.0999755859375,954.4000244140625,953.0999755859375,953.5499877929688,41032
953.5499877929688,953.6500244140625,952.5,953.4500122070312,75825
954.3499755859375,954.3499755859375,953.0999755859375,953.5499877929688,38354
954.0,954.3499755859375,953.2000122070312,954.3499755859375,55200
953.6500244140625,954.0999755859375,953.4000244140625,953.9000244140625,51810
954.4500122070312,954.7000122070312,953.2999877929688,953.6500244140625,50830
954.0999755859375,954.75,953.7000122070312,954.4500122070312,65126
953.7999877929688,954.25,952.7999877929688,954.0999755859375,47812
953.0499877929688,954.0,953.0,953.7999877929688,39929
952.2999877929688,953.4000244140625,952.0,953.4000244140625,65147
952.1500244140625,952.5,951.5999755859375,952.2999877929688,74722
952.0999755859375,952.4500122070312,951.5499877929688,952.2000122070312,79245
951.4000244140625,952.4500122070312,951.4000244140625,952.0499877929688,69221
951.0499877929688,952.1500244140625,951.0,951.8499755859375,72520
950.5999755859375,951.5499877929688,950.2999877929688,951.0499877929688,71409
950.8499755859375,951.0,950.0,950.2999877929688,217546
951.0,951.3499755859375,950.75,950.9500122070312,66579
949.7999877929688,951.9000244140625,949.7000122070312,951.0499877929688,202380
950.8499755859375,951.2000122070312,949.9500122070312,950.0,142668
951.1500244140625,951.9500122070312,950.4500122070312,951.0,131333
951.0,951.4000244140625,950.5499877929688,950.7999877929688,66516
952.0499877929688,952.2999877929688,951.0999755859375,951.0999755859375,103173
953.3499755859375,953.7999877929688,951.3499755859375,952.0999755859375,248529
952.7000122070312,954.0,952.5499877929688,953.4000244140625,90140
952.0999755859375,953.4000244140625,951.75,953.0,122415
952.5,952.9500122070312,951.75,952.1500244140625,149202
952.0499877929688,952.9000244140625,951.7999877929688,952.5,151323
951.2999877929688,952.0999755859375,951.0,952.0,136923
951.0499877929688,951.7000122070312,950.9000244140625,951.0999755859375,101887
952.0999755859375,952.5,951.0999755859375,951.0999755859375,105411
952.9000244140625,952.9500122070312,951.8499755859375,952.2000122070312,126391
952.5499877929688,952.9500122070312,952.2999877929688,952.9000244140625,116694
951.9500122070312,952.7999877929688,951.5499877929688,952.75,149354
950.4000244140625,952.1500244140625,950.25,951.9500122070312,329164
950.4000244140625,950.8499755859375,949.6500244140625,950.5499877929688,507031
950.5499877929688,951.4000244140625,950.0999755859375,950.2999877929688,201621
